X,Y,Value
0.00161458,0.0317708,327.668
0.00166667,0.0322917,327.973
0.00177083,0.0322917,327.942
0.00182292,0.0317708,326.679
0.00213542,0.0317708,322.45
0.00208333,0.0322917,323.773
0.00197917,0.0322917,323.854
0.00192708,0.0317708,326.565
0.00260417,0.0307292,317.494
0.00255208,0.0302083,319.204
0.00244792,0.0302083,319.276
0.00239583,0.0307292,321.076
0.00260417,0.0317708,317.569
0.00255208,0.0322917,318.982
0.00239583,0.0317708,321.15
0.00244792,0.0322917,319.076
0.00395833,0.0302083,301.482
0.00401042,0.0307292,299.298
0.00380208,0.0307292,303.881
0.00385417,0.0302083,301.591
0.00317708,0.0317708,313.973
0.00322917,0.0322917,311.955
0.00322917,0.0302083,314.115
0.00317708,0.0307292,314.909
0.00333333,0.0302083,314.07
0.00338542,0.0307292,311.546
0.00416667,0.0317708,296.496
0.00411458,0.0322917,297.973
0.00432292,0.0322917,294.245
0.00427083,0.0317708,296.407
0.00416667,0.0338542,296.877
0.00411458,0.0333333,297.348
0.00432292,0.0333333,296.243
0.00427083,0.0338542,296.855
0.00182292,0.000520833,302.25
0.00177083,0.00104167,303.499
0.00192708,0.000520833,302.242
0.00197917,0.00104167,302.057
0.00182292,0.00260417,307.473
0.00177083,0.00208333,306.432
0.00192708,0.00260417,307.483
0.00197917,0.00208333,305.935
0.00458333,0.00416667,294.469
0.00463542,0.00364583,294.359
0.00447917,0.00416667,294.471
0.00442708,0.00364583,294.897
0.00463542,0.00260417,294.691
0.00458333,0.00208333,294.839
0.00447917,0.00208333,294.85
0.00442708,0.00260417,295.177
0.00416667,0.00416667,296.413
0.00411458,0.00364583,296.276
0.00427083,0.00416667,296.401
0.00432292,0.00364583,294.953
0.00416667,0.00208333,296.675
0.00411458,0.00260417,296.539
0.00427083,0.00208333,296.669
0.00432292,0.00260417,295.232
0.00395833,0.00416667,297.21
0.00401042,0.00364583,296.31
0.00385417,0.00416667,297.227
0.00380208,0.00364583,298.139
0.00395833,0.00208333,297.547
0.00401042,0.00260417,296.575
0.00385417,0.00208333,297.565
0.00380208,0.00260417,298.243
0.00302083,0.00677083,302.852
0.00307292,0.00729167,301.423
0.00291667,0.00677083,302.931
0.00286458,0.00729167,305.505
0.00307292,0.00833333,302.226
0.00302083,0.00885417,304.849
0.00286458,0.00833333,307.675
0.00291667,0.00885417,304.985
0.00442708,0.0994792,299.501
0.00447917,0.0989583,298.563
0.00463542,0.0994792,297.864
0.00458333,0.0989583,298.512
0.00348958,0.0973958,297.854
0.00354167,0.0979167,298.195
0.00338542,0.0973958,297.81
0.00333333,0.0979167,297.72
0.00354167,0.0989583,297.833
0.00348958,0.0994792,297.907
0.00338542,0.0994792,297.907
0.00333333,0.0989583,297.943
0.00380208,0.0989583,300.469
0.00385417,0.0994792,300.897
0.00395833,0.0994792,300.893
0.00401042,0.0989583,300.343
0.00385417,0.0973958,300.477
0.00380208,0.0979167,299.426
0.00395833,0.0973958,300.527
0.00401042,0.0979167,300.81
0.00286458,0.0958333,298.044
0.00291667,0.0963542,297.445
0.00307292,0.0958333,296.525
0.00302083,0.0963542,297.396
0.00291667,0.0942708,297.872
0.00286458,0.0947917,296.841
0.00302083,0.0942708,297.903
0.00307292,0.0947917,297.413
0.00442708,0.0942708,297.989
0.00447917,0.0947917,298.417
0.00411458,0.0963542,300.087
0.00416667,0.0958333,299.78
0.00427083,0.0958333,299.752
0.00432292,0.0963542,298.559
0.00416667,0.0979167,299.642
0.00411458,0.0973958,300.203
0.00427083,0.0979167,299.629
0.00432292,0.0973958,298.522
0.00463542,0.0973958,295.327
0.00458333,0.0979167,296.367
0.00447917,0.0979167,296.426
0.00442708,0.0973958,298.439
0.00463542,0.0963542,295.075
0.00458333,0.0958333,296.127
0.00447917,0.0958333,296.204
0.00442708,0.0963542,298.469
0.00479167,0.0932292,297.652
0.00473958,0.0927083,298.617
0.00458333,0.0932292,299.503
0.00463542,0.0927083,298.686
0.00479167,0.0942708,296.928
0.00473958,0.0947917,296.797
0.00458333,0.0942708,298.32
0.00463542,0.0947917,296.849
0.00427083,0.0927083,299.646
0.00432292,0.0932292,299.001
0.00416667,0.0927083,299.646
0.00411458,0.0932292,299.956
0.00432292,0.0942708,297.959
0.00427083,0.0947917,297.802
0.00416667,0.0947917,297.815
0.00411458,0.0942708,298.732
0.00395833,0.0927083,301.731
0.00401042,0.0932292,300.016
0.00395833,0.0947917,300.077
0.00401042,0.0942708,298.796
0.00244792,0.0911458,298.804
0.00239583,0.0916667,298.414
0.00255208,0.0911458,298.819
0.00260417,0.0916667,297.789
0.00244792,0.0932292,297.501
0.00239583,0.0927083,298.332
0.00255208,0.0932292,297.494
0.00260417,0.0927083,297.009
0.00114583,0.0963542,300.781
0.00119792,0.0958333,300.83
0.00104167,0.0963542,300.772
0.000989583,0.0958333,301.463
0.00114583,0.0942708,299.853
0.00119792,0.0947917,299.972
0.00104167,0.0942708,299.848
0.000989583,0.0947917,300.487
0.000833333,0.0989583,301.783
0.000885417,0.0994792,301.644
0.000677083,0.0994792,301.721
0.000729167,0.0989583,301.783
0.000729167,0.0848958,305.399
0.000677083,0.0854167,304.602
0.000729167,0.0869792,304.771
0.000677083,0.0864583,305.423
0.000885417,0.0864583,303.848
0.000833333,0.0869792,304.744
0.00197917,0.0963542,299.94
0.00192708,0.0958333,301.359
0.00213542,0.0958333,297.909
0.00208333,0.0963542,299.854
0.00197917,0.0942708,299.376
0.00192708,0.0947917,299.525
0.00208333,0.0942708,299.365
0.00213542,0.0947917,297.998
0.00197917,0.0911458,297.459
0.00192708,0.0916667,298.807
0.00177083,0.0911458,300.58
0.00182292,0.0916667,298.888
0.00192708,0.0895833,300.9
0.00197917,0.0901042,299.077
0.00177083,0.0901042,301.577
0.00182292,0.0895833,300.943
0.00145833,0.0895833,304.61
0.00151042,0.0901042,303.023
0.00130208,0.0901042,305.235
0.00135417,0.0895833,304.651
0.00151042,0.0911458,300.663
0.00145833,0.0916667,300.374
0.00135417,0.0916667,300.397
0.00130208,0.0911458,301.982
0.00177083,0.0947917,301.182
0.00182292,0.0942708,300.218
0.00161458,0.0942708,301.748
0.00166667,0.0947917,301.222
0.00182292,0.0932292,299.449
0.00177083,0.0927083,299.88
0.00161458,0.0932292,301.335
0.00166667,0.0927083,299.946
0.00151042,0.0994792,301.66
0.00145833,0.0989583,301.94
0.00161458,0.0994792,301.686
0.00166667,0.0989583,302.296
0.00145833,0.0979167,303.274
0.00151042,0.0973958,304.345
0.00161458,0.0973958,304.365
0.00166667,0.0979167,304.209
0.00208333,0.0994792,299.39
0.00213542,0.0989583,298.338
0.00213542,0.0979167,296.943
0.00208333,0.0973958,298.483
0.00104167,0.0989583,302.152
0.000989583,0.0994792,301.632
0.00114583,0.0989583,302.172
0.00119792,0.0994792,301.676
0.00380208,0.0854167,305.804
0.00385417,0.0848958,305.246
0.00401042,0.0854167,304.835
0.00395833,0.0848958,305.207
0.00385417,0.0869792,304.873
0.00380208,0.0864583,304.158
0.00395833,0.0869792,304.915
0.00401042,0.0864583,305.059
0.00447917,0.0848958,300.614
0.00442708,0.0854167,300.623
0.00463542,0.0854167,299.898
0.00458333,0.0848958,300.598
0.00447917,0.0869792,300.762
0.00442708,0.0864583,300.342
0.00458333,0.0869792,300.775
0.00463542,0.0864583,300.255
0.00338542,0.0848958,303.477
0.00333333,0.0854167,303.048
0.00286458,0.0854167,302.083
0.00291667,0.0848958,302.946
0.00197917,0.0854167,302.985
0.00192708,0.0848958,303.928
0.00192708,0.0838542,304.841
0.00197917,0.0833333,303.824
0.00364583,0.0864583,303.841
0.00369792,0.0869792,304.027
0.00354167,0.0864583,303.81
0.00348958,0.0869792,303.816
0.00364583,0.0885417,303.455
0.00369792,0.0880208,303.866
0.00354167,0.0885417,303.422
0.00348958,0.0880208,303.189
0.00317708,0.0869792,305.042
0.00322917,0.0864583,305.005
0.00333333,0.0864583,304.985
0.00338542,0.0869792,303.858
0.00322917,0.0885417,303.646
0.00317708,0.0880208,303.687
0.00333333,0.0885417,303.656
0.00338542,0.0880208,303.213
0.00255208,0.0864583,304.249
0.00260417,0.0869792,304.315
0.00270833,0.0869792,304.286
0.00276042,0.0864583,302.909
0.00260417,0.0848958,301.962
0.00255208,0.0854167,302.362
0.00276042,0.0854167,302.045
0.00270833,0.0848958,301.959
0.00411458,0.0848958,304.395
0.00416667,0.0854167,303.386
0.00432292,0.0848958,301.624
0.00427083,0.0854167,303.313
0.00427083,0.0885417,302.971
0.00432292,0.0880208,301.565
0.00411458,0.0880208,304.932
0.00416667,0.0885417,303.047
0.00432292,0.0869792,300.856
0.00427083,0.0864583,302.269
0.00411458,0.0869792,304.233
0.00416667,0.0864583,302.354
0.00494792,0.0864583,299.293
0.00489583,0.0869792,298.939
0.00479167,0.0869792,298.96
0.00473958,0.0864583,300.199
0.00494792,0.0854167,299.273
0.00489583,0.0848958,298.967
0.00479167,0.0848958,298.993
0.00473958,0.0854167,299.867
0.00182292,0.0880208,302.759
0.00177083,0.0885417,303.076
0.00161458,0.0880208,305.312
0.00166667,0.0885417,303.149
0.00182292,0.0869792,302.248
0.00177083,0.0864583,303.21
0.00166667,0.0864583,303.272
0.00161458,0.0869792,305.344
0.000729167,0.0838542,304.612
0.000677083,0.0833333,303.723
0.000677083,0.0822917,306.045
0.000729167,0.0817708,306.369
0.000885417,0.0822917,304.97
0.000833333,0.0817708,306.329
0.000833333,0.0838542,304.644
0.000885417,0.0833333,304.229
0.00104167,0.0838542,302.674
0.000989583,0.0833333,304.166
0.000833333,0.0848958,305.439
0.000885417,0.0854167,305.527
0.000989583,0.0854167,305.508
0.00104167,0.0848958,304.597
0.000677083,0.0802083,307.851
0.000729167,0.0807292,308.089
0.000885417,0.0802083,308.174
0.000833333,0.0807292,308.076
0.000677083,0.0791667,309.924
0.000729167,0.0786458,311.769
0.000572917,0.0838542,303.339
0.000520833,0.0833333,303.675
0.000520833,0.0854167,304.69
0.000572917,0.0848958,304.498
0.00416667,0.0682292,307.927
0.00411458,0.0677083,307.942
0.00416667,0.0661458,308.178
0.00411458,0.0666667,308.008
0.00302083,0.0697917,321.931
0.00307292,0.0692708,321.693
0.00322917,0.0697917,320.089
0.00317708,0.0692708,321.636
0.00322917,0.0708333,318.426
0.00317708,0.0713542,316.437
0.00333333,0.0708333,318.484
0.00338542,0.0713542,318.386
0.00260417,0.0708333,317.267
0.00255208,0.0713542,315.319
0.00270833,0.0708333,317.339
0.00276042,0.0713542,316.968
0.00302083,0.0708333,317.36
0.00307292,0.0713542,316.43
0.00291667,0.0708333,317.347
0.00286458,0.0713542,316.934
0.00427083,0.0697917,308.585
0.00432292,0.0692708,308.258
0.00307292,0.0822917,303.533
0.00302083,0.0817708,300.552
0.00317708,0.0822917,303.643
0.00322917,0.0817708,305.175
0.00442708,0.0817708,299.437
0.00447917,0.0822917,301.244
0.00442708,0.0838542,302.26
0.00447917,0.0833333,302.785
0.000989583,0.0791667,311.506
0.00104167,0.0786458,313.647
0.000885417,0.0791667,311.442
0.000833333,0.0786458,311.786
0.000989583,0.0770833,315.805
0.00104167,0.0776042,316.64
0.000833333,0.0776042,315.278
0.000885417,0.0770833,315.772
0.00244792,0.0822917,298.865
0.00239583,0.0817708,298.765
0.000989583,0.0692708,319.709
0.00104167,0.0697917,319.454
0.000833333,0.0697917,319.165
0.000885417,0.0692708,319.687
0.00166667,0.0760417,313.756
0.00161458,0.0755208,313.195
0.000677083,0.0723958,315.928
0.000729167,0.0729167,316.484
0.000729167,0.0708333,315.504
0.000677083,0.0713542,314.42
0.00208333,0.0755208,313.502
0.00213542,0.0760417,313.641
0.00307292,0.0723958,311.608
0.00302083,0.0729167,310.086
0.00114583,0.0697917,319.417
0.00119792,0.0692708,318.435
0.00135417,0.0697917,315.68
0.00130208,0.0692708,318.329
0.00213542,0.0708333,313.335
0.00208333,0.0713542,312.594
0.00213542,0.0729167,312.383
0.00208333,0.0723958,312.128
0.00182292,0.0682292,315.356
0.00177083,0.0677083,315.17
0.00197917,0.0677083,316.24
0.00192708,0.0682292,315.378
0.00197917,0.0697917,313.503
0.00192708,0.0692708,313.806
0.00177083,0.0697917,314.4
0.00182292,0.0692708,313.843
0.00192708,0.0713542,313.065
0.00197917,0.0708333,312.909
0.00401042,0.0677083,307.987
0.00395833,0.0682292,309.449
0.00494792,0.0677083,300.108
0.00489583,0.0682292,301.204
0.00473958,0.0677083,303.288
0.00479167,0.0682292,301.297
0.00442708,0.0645833,306.495
0.00447917,0.0651042,306.213
0.00432292,0.0645833,306.512
0.00427083,0.0651042,308.071
0.00255208,0.0682292,320.515
0.00260417,0.0677083,322.363
0.00244792,0.0682292,320.448
0.00239583,0.0677083,320.74
0.000833333,0.0666667,321.173
0.000885417,0.0661458,322.281
0.00114583,0.0677083,322.518
0.00119792,0.0682292,321.47
0.000677083,0.0614583,320.048
0.000729167,0.0619792,321.843
0.000729167,0.0598958,320.919
0.000677083,0.0604167,319.394
0.00151042,0.0645833,321.401
0.00145833,0.0651042,320.923
0.00151042,0.0635417,322.29
0.00145833,0.0630208,322.339
0.00130208,0.0635417,322.576
0.00135417,0.0630208,322.357
0.000677083,0.0635417,319.229
0.000729167,0.0630208,320.592
0.000885417,0.0635417,320.14
0.000833333,0.0630208,320.591
0.000833333,0.0651042,321.062
0.000885417,0.0645833,322.433
5.20833e-05,0.0661458,302.769
0.000104167,0.0666667,307.072
0.000208333,0.0666667,307.247
0.000260417,0.0661458,310.374
5.20833e-05,0.0651042,302.955
0.000104167,0.0645833,307.816
0.000208333,0.0645833,308.012
0.000260417,0.0651042,310.842
0.00463542,0.0510417,303.955
0.00458333,0.0505208,306.016
0.00442708,0.0557292,306.213
0.00447917,0.0552083,306.299
0.00432292,0.0557292,306.234
0.00427083,0.0552083,308.021
0.00380208,0.0541667,323.61
0.00385417,0.0536458,322.111
0.00380208,0.0552083,321.517
0.00385417,0.0557292,319.549
0.00479167,0.0473958,301.355
0.00473958,0.0479167,302.737
0.00291667,0.0536458,330.113
0.00286458,0.0541667,329.128
0.00276042,0.0541667,329.099
0.00270833,0.0536458,328.807
0.00286458,0.0520833,332.42
0.00291667,0.0526042,333.07
0.00276042,0.0520833,332.356
0.00270833,0.0526042,330.789
0.00223958,0.0536458,332.606
0.00229167,0.0541667,331.598
0.00229167,0.0520833,331.428
0.00223958,0.0526042,332.023
0.00458333,0.0567708,304.142
0.00463542,0.0572917,302.77
0.00479167,0.0567708,300.905
0.00473958,0.0572917,302.672
0.00463542,0.0552083,304.047
0.00458333,0.0557292,305.043
0.00473958,0.0552083,303.998
0.00479167,0.0557292,302.193
0.00364583,0.0520833,328.704
0.00369792,0.0526042,325.864
0.00385417,0.0520833,322.479
0.00380208,0.0526042,325.7
0.00364583,0.0510417,329.6
0.00369792,0.0505208,327.039
0.00432292,0.0572917,303.805
0.00427083,0.0567708,305.277
0.00416667,0.0567708,305.365
0.00411458,0.0572917,307.23
0.00401042,0.0572917,307.361
0.00395833,0.0567708,311.042
0.00385417,0.0458333,320.367
0.00380208,0.0463542,322.022
0.00395833,0.0458333,320.315
0.00401042,0.0463542,318.78
0.00364583,0.0458333,323.683
0.00369792,0.0463542,322.113
0.00348958,0.0463542,326.979
0.00354167,0.0458333,323.791
0.00385417,0.0510417,324.22
0.00380208,0.0505208,326.907
0.00395833,0.0510417,324.136
0.00401042,0.0505208,322.292
0.00380208,0.0494792,324.827
0.00385417,0.0489583,323.956
0.00380208,0.0473958,323.177
0.00385417,0.0479167,322.491
0.00411458,0.0520833,319.084
0.00416667,0.0526042,316.262
0.00119792,0.0385417,318.382
0.00114583,0.0380208,317.801
0.00104167,0.0380208,317.768
0.000989583,0.0385417,317.056
0.00119792,0.0395833,319.074
0.00114583,0.0401042,317.577
0.000989583,0.0395833,317.121
0.00104167,0.0401042,317.551
0.00145833,0.0411458,323.185
0.00151042,0.0416667,323.818
0.00161458,0.0416667,323.813
0.00166667,0.0411458,322.823
0.00145833,0.0401042,321.918
0.00151042,0.0395833,321.856
0.00166667,0.0401042,320.261
0.00161458,0.0395833,321.808
0.00369792,0.0369792,306.834
0.00364583,0.0364583,307.705
0.00348958,0.0369792,311.327
0.00354167,0.0364583,307.832
0.00364583,0.0385417,313.994
0.00369792,0.0380208,311.567
0.00348958,0.0380208,315.172
0.00354167,0.0385417,314.067
0.00416667,0.0364583,301.328
0.00411458,0.0369792,302.746
0.00416667,0.0385417,302.531
0.00411458,0.0380208,303.143
0.00395833,0.0380208,306.528
0.00401042,0.0385417,304.906
0.00385417,0.0380208,306.599
0.00380208,0.0385417,309.243
0.00395833,0.0401042,307.209
0.00401042,0.0395833,304.842
0.00385417,0.0401042,307.314
0.00380208,0.0395833,310.337
0.00177083,0.0369792,323.822
0.00182292,0.0364583,324.477
0.00182292,0.0385417,321.716
0.00177083,0.0380208,322.569
0.00208333,0.0348958,325.548
0.00213542,0.0354167,323.443
0.00229167,0.0348958,320.793
0.00223958,0.0354167,323.312
0.00208333,0.0338542,325.735
0.00213542,0.0333333,324.727
0.00223958,0.0333333,324.654
0.00229167,0.0338542,322.285
0.00395833,0.0338542,298.617
0.00401042,0.0333333,297.399
0.00385417,0.0338542,298.679
0.00380208,0.0333333,300.996
0.00395833,0.0317708,300.754
0.00401042,0.0322917,298.073
0.00380208,0.0322917,303.065
0.00385417,0.0317708,300.871
0.00338542,0.0354167,307.145
0.00333333,0.0348958,308.407
0.00354167,0.0348958,304.489
0.00348958,0.0354167,307.051
0.00286458,0.0333333,314.121
0.00291667,0.0338542,311.344
0.00291667,0.0348958,310.006
0.00286458,0.0354167,312.001
0.000677083,0.0348958,319.985
0.000729167,0.0354167,321.653
0.000833333,0.0354167,321.713
0.000885417,0.0348958,323.15
0.000677083,0.0338542,320.376
0.000729167,0.0333333,322.987
0.000833333,0.0333333,323.063
0.000885417,0.0338542,323.951
0.00114583,0.0364583,323.621
0.00119792,0.0369792,323.362
0.00130208,0.0369792,323.365
0.00135417,0.0364583,323.162
0.000364583,0.0354167,309.86
0.000416667,0.0348958,313.011
0.000208333,0.0348958,308.384
0.000260417,0.0354167,309.76
0.000364583,0.0333333,312.231
0.000416667,0.0338542,314.383
0.000260417,0.0333333,312.08
0.000208333,0.0338542,308.909
0.00395833,0.0182292,298.484
0.00401042,0.0177083,297.422
0.00416667,0.0182292,296.238
0.00411458,0.0177083,297.357
0.00395833,0.0192708,300.568
0.00401042,0.0197917,299.659
0.00416667,0.0192708,296.626
0.00411458,0.0197917,299.549
0.00333333,0.0177083,306.571
0.00338542,0.0182292,305.341
0.00348958,0.0182292,305.251
0.00354167,0.0177083,302.071
0.00338542,0.0161458,301.204
0.00333333,0.0166667,303.361
0.00348958,0.0161458,301.146
0.00354167,0.0166667,299.396
0.00322917,0.0552083,332.486
0.00317708,0.0557292,332.998
0.00333333,0.0552083,332.451
0.00338542,0.0557292,330.1
0.00317708,0.0567708,332.516
0.00322917,0.0572917,331.492
0.00369792,0.0541667,323.69
0.00364583,0.0536458,326.229
0.00348958,0.0541667,329.143
0.00354167,0.0536458,326.376
0.00307292,0.0583333,330.483
0.00302083,0.0588542,328.703
0.00317708,0.0583333,330.534
0.00322917,0.0588542,330.39
0.00229167,0.0557292,327.376
0.00223958,0.0552083,327.944
0.00213542,0.0552083,327.973
0.00208333,0.0557292,328.704
0.00229167,0.0567708,326.503
0.00223958,0.0572917,326.228
0.00208333,0.0567708,327.742
0.00213542,0.0572917,326.273
0.00229167,0.0588542,324.878
0.00223958,0.0583333,324.491
0.00213542,0.0583333,324.501
0.00208333,0.0588542,325.261
0.00322917,0.0598958,326.863
0.00317708,0.0604167,325.858
0.00317708,0.0614583,324.323
0.00322917,0.0619792,324.476
0.00333333,0.0619792,324.44
0.00338542,0.0614583,323.184
0.00333333,0.0598958,326.863
0.00338542,0.0604167,325.505
0.00348958,0.0604167,325.432
0.00354167,0.0598958,323.11
0.00369792,0.0614583,315.045
0.00364583,0.0619792,318.315
0.00348958,0.0614583,323.073
0.00354167,0.0619792,318.516
0.00161458,0.0583333,329.152
0.00166667,0.0588542,329.636
0.00151042,0.0583333,329.107
0.00145833,0.0588542,328.425
0.00161458,0.0604167,327.13
0.00166667,0.0598958,328.568
0.00145833,0.0598958,326.678
0.00151042,0.0604167,327.086
0.00114583,0.0588542,328.212
0.00119792,0.0583333,329.644
0.00130208,0.0583333,329.659
0.00135417,0.0588542,328.454
0.00286458,0.0583333,328.831
0.00291667,0.0588542,328.692
0.00276042,0.0583333,328.801
0.00270833,0.0588542,328.587
0.00260417,0.0598958,327.141
0.00255208,0.0604167,325.116
0.00270833,0.0598958,327.203
0.00276042,0.0604167,327.216
0.00260417,0.0619792,325.973
0.00255208,0.0614583,324.571
0.00270833,0.0619792,326.022
0.00276042,0.0614583,326.011
0.00307292,0.0614583,324.298
0.00302083,0.0619792,324.322
0.00291667,0.0619792,324.364
0.00286458,0.0614583,325.956
0.00302083,0.0598958,326.618
0.00307292,0.0604167,325.872
0.00291667,0.0598958,326.622
0.00286458,0.0604167,327.182
0.00401042,0.0651042,309.003
0.00395833,0.0645833,310.437
0.00401042,0.0661458,308.896
0.00395833,0.0666667,310.649
0.00348958,0.0635417,321.928
0.00354167,0.0630208,320.098
0.00348958,0.0645833,321.841
0.00354167,0.0651042,320.516
0.00494792,0.0661458,300.009
0.00489583,0.0666667,300.61
0.00276042,0.0661458,325.437
0.00270833,0.0666667,323.542
0.00286458,0.0661458,325.52
0.00291667,0.0666667,325.988
0.00276042,0.0682292,323.095
0.00270833,0.0677083,322.402
0.00286458,0.0682292,323.154
0.00291667,0.0677083,323.9
0.00322917,0.0635417,322.747
0.00317708,0.0630208,323.97
0.00302083,0.0635417,326.147
0.00307292,0.0630208,324.056
0.00302083,0.0645833,327.297
0.00307292,0.0651042,326.397
0.00192708,0.0302083,327.998
0.00197917,0.0307292,326.343
0.00213542,0.0302083,324.391
0.00208333,0.0307292,326.232
0.00192708,0.0291667,327.27
0.00197917,0.0286458,326.919
0.00208333,0.0286458,326.879
0.00213542,0.0291667,325.152
0.00364583,0.0932292,305.048
0.00369792,0.0927083,304.925
0.00380208,0.0927083,304.879
0.00385417,0.0932292,303.193
0.00364583,0.0942708,303.802
0.00369792,0.0947917,302.988
0.00380208,0.0947917,302.946
0.00385417,0.0942708,301.723
0.00182292,0.0994792,301.113
0.00177083,0.0989583,302.266
0.00192708,0.0994792,301.094
0.00197917,0.0989583,300.264
0.00177083,0.0979167,304.182
0.00182292,0.0973958,303.089
0.00192708,0.0973958,303.011
0.00197917,0.0979167,300.725
0.00307292,0.0833333,304.428
0.00302083,0.0838542,302.73
0.00317708,0.0833333,304.5
0.00322917,0.0838542,305.431
0.00307292,0.0854167,303.294
0.00302083,0.0848958,302.958
0.00322917,0.0848958,303.027
0.00317708,0.0854167,303.3
0.00286458,0.0838542,301.706
0.00291667,0.0833333,301.848
0.00270833,0.0833333,301.272
0.00276042,0.0838542,301.692
0.00223958,0.0854167,301.718
0.00229167,0.0848958,301.552
0.00213542,0.0854167,301.714
0.00208333,0.0848958,302.308
0.00229167,0.0838542,299.025
0.00223958,0.0833333,300.145
0.00208333,0.0838542,302.443
0.00213542,0.0833333,300.241
0.000260417,0.0854167,305.046
0.000208333,0.0848958,304.088
0.000364583,0.0854167,305.08
0.000416667,0.0848958,304.792
0.000208333,0.0838542,304.101
0.000260417,0.0833333,305.089
0.000364583,0.0833333,305.097
0.000416667,0.0838542,304.442
0.00291667,0.0729167,310.084
0.00286458,0.0723958,311.533
0.00494792,0.0708333,299.058
0.00489583,0.0713542,298.126
0.00494792,0.0697917,299.516
0.00489583,0.0692708,299.802
0.00348958,0.0697917,320.09
0.00354167,0.0692708,319.121
0.00348958,0.0708333,318.483
0.00354167,0.0713542,317.019
0.00333333,0.0822917,306.566
0.00338542,0.0817708,307.083
0.00348958,0.0817708,307.104
0.00354167,0.0822917,307.544
0.00338542,0.0838542,306.137
0.00333333,0.0833333,305.877
0.00348958,0.0838542,306.177
0.00354167,0.0833333,306.563
0.00364583,0.0822917,307.527
0.00369792,0.0817708,306.342
0.00369792,0.0838542,305.404
0.00364583,0.0833333,306.529
0.00494792,0.0802083,298.269
0.00489583,0.0807292,296.433
0.00479167,0.0807292,296.373
0.00473958,0.0802083,294.856
0.00494792,0.0822917,299.21
0.00489583,0.0817708,298.619
0.00494792,0.0833333,299.484
0.00489583,0.0838542,299.466
0.00416667,0.0838542,302.725
0.00411458,0.0833333,302.27
0.00427083,0.0838542,302.73
0.00432292,0.0833333,302.246
0.00151042,0.0760417,312.959
0.00145833,0.0755208,313.821
0.00119792,0.0807292,308.757
0.00114583,0.0802083,309.784
0.00130208,0.0807292,308.769
0.00135417,0.0802083,309.403
0.00114583,0.0791667,314.12
0.00119792,0.0786458,314.742
0.00135417,0.0791667,313.328
0.00130208,0.0786458,314.706
0.00161458,0.0807292,307.67
0.00166667,0.0802083,308.747
0.00151042,0.0807292,307.658
0.00145833,0.0802083,309.353
0.00229167,0.0817708,298.781
0.00223958,0.0822917,299.296
0.00182292,0.0822917,304.254
0.00177083,0.0817708,305.012
0.00223958,0.0807292,302.263
0.00229167,0.0802083,302.52
0.00135417,0.0729167,316.442
0.00130208,0.0723958,315.154
0.00135417,0.0708333,315.4
0.00130208,0.0713542,314.496
0.00145833,0.0708333,315.429
0.00151042,0.0713542,315.523
0.00177083,0.0708333,313.864
0.00182292,0.0713542,313.093
0.00166667,0.0708333,313.885
0.00161458,0.0713542,315.473
0.00182292,0.0739583,312.319
0.00177083,0.0744792,313.191
0.00182292,0.0729167,311.408
0.00177083,0.0723958,312.472
0.00114583,0.0729167,315.445
0.00119792,0.0723958,315.155
0.00119792,0.0713542,314.495
0.00114583,0.0708333,315.437
0.00494792,0.0786458,298.144
0.00489583,0.0791667,296.227
0.00473958,0.0786458,295.051
0.00479167,0.0791667,296.17
0.00307292,0.0786458,302.295
0.00302083,0.0791667,300.81
0.00307292,0.0807292,302.207
0.00302083,0.0802083,300.383
0.00317708,0.0807292,302.3
0.00322917,0.0802083,303.017
0.00348958,0.0807292,303.446
0.00354167,0.0802083,303.203
0.00338542,0.0807292,303.423
0.00333333,0.0802083,303.019
0.00354167,0.0791667,302.156
0.00348958,0.0786458,301.385
0.00260417,0.0791667,302.325
0.00255208,0.0786458,303.072
0.00244792,0.0807292,301.057
0.00239583,0.0802083,302.477
0.00291667,0.0791667,300.79
0.00286458,0.0786458,301.676
0.00270833,0.0791667,302.311
0.00276042,0.0786458,301.725
0.00208333,0.0770833,310.931
0.00213542,0.0776042,310.966
0.00213542,0.0786458,306.368
0.00208333,0.0791667,305.995
0.00182292,0.0776042,310.414
0.00177083,0.0770833,310.857
0.00197917,0.0770833,310.899
0.00192708,0.0776042,310.417
0.00177083,0.0760417,313.789
0.00182292,0.0755208,314.423
0.00192708,0.0755208,314.419
0.00197917,0.0760417,313.62
0.00229167,0.0755208,313.826
0.00223958,0.0760417,313.628
0.00239583,0.0744792,313.354
0.00244792,0.0739583,313.193
0.00239583,0.0755208,313.835
0.00244792,0.0760417,313.045
0.00333333,0.0723958,313.045
0.00338542,0.0729167,312.839
0.00322917,0.0723958,312.996
0.00317708,0.0729167,311.814
0.00291667,0.0739583,308.18
0.00286458,0.0744792,307.947
0.00348958,0.0729167,312.84
0.00354167,0.0723958,313.275
0.00239583,0.0708333,314.785
0.00244792,0.0713542,315.289
0.00229167,0.0708333,314.735
0.00223958,0.0713542,313.936
0.00239583,0.0729167,312.704
0.00244792,0.0723958,313.906
0.00229167,0.0729167,312.655
0.00223958,0.0723958,312.681
0.00197917,0.0661458,318.586
0.00192708,0.0666667,316.618
0.00182292,0.0666667,316.586
0.00177083,0.0661458,317.263
0.00192708,0.0645833,323.513
0.00197917,0.0651042,323.049
